sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
90,0.626264407628631,0.00477350711328044,0.04528546471494476
91,0.6241855777353968,0.0045684544748454715,0.04358027813443761
92,0.6208819481392496,0.004531010110882389,0.04345992224443684
93,0.6184700267931074,0.004589909341451834,0.04426348271358065
94,0.6148697088545259,0.004529823030874642,0.04391826372886318
95,0.6169117283283495,0.004429611606871144,0.0431745133595518
96,0.6178065784773387,0.0046659692336604285,0.04571697511197242
97,0.6144914155171068,0.0043988950943806785,0.043324092269573754
98,0.611241910125664,0.0039776971995150665,0.0393771932859738
99,0.6126591874369159,0.00414841597724643,0.0412762178125258
100,0.6115639751326473,0.003980036901374008,0.03980036901374008
101,0.6147273651166536,0.004589382964926934,0.0461227279752067
102,0.6129502611685,0.004298913149547138,0.043416894583440994
103,0.6100294139908169,0.00459442577558447,0.0466283290002715
104,0.6060973148541469,0.004481125878041287,0.04569869658999625
105,0.6068471024105975,0.004032769230101381,0.04132358775132564
106,0.6062230088546374,0.004335025617960758,0.044631820414227585
107,0.6075605408301383,0.0042335885319249,0.04379258029356258
108,0.6099822947052508,0.003836191161251335,0.039866867993003784
109,0.6078178559689187,0.0037252207033829344,0.03889244595665719
110,0.6052384399162325,0.003602637840390513,0.03778478443754176
111,0.6029672473117469,0.0033643695971448317,0.0354458331721426
112,0.6041325782482586,0.0033196986181108644,0.03513238788482452
113,0.6022275593814024,0.0032229923617887457,0.034260878759144395
114,0.6005323339883979,0.003373134866578757,0.036015224925116586
115,0.601620674229659,0.0031042824375062815,0.03328972043977154
116,0.5986738505355531,0.0033523769838789755,0.036106205107665545
117,0.5974232258520541,0.0031925599354960177,0.0345328156422687
118,0.5956640126245917,0.0033376946018742943,0.036256643806824355
119,0.5969413678164767,0.0033603346462393953,0.03665692326466181
120,0.5929876853160244,0.0033597033067341285,0.03680370575245961
121,0.5964064495491551,0.003388433651676334,0.037272770168439676
122,0.594675948127097,0.0032153003894131527,0.03551415357977106
123,0.5926122857219378,0.0033788221385589096,0.037472950276351925
124,0.5921344044160675,0.0028938621577921943,0.032224685186195534
125,0.5939295645814243,0.0029721815679447402,0.03323000013698175
126,0.5904358699752785,0.00302523782366852,0.03395821034903172
127,0.5890046768187814,0.0029677096665339554,0.03344438943133157
128,0.5882107334048061,0.0030806949670516334,0.034854084831511645
129,0.5870859336921905,0.002996138118480587,0.03402958753241947
130,0.5862848179470752,0.0030817433084159964,0.03513727986719632
131,0.5855293946637647,0.0028574047089125762,0.03270449172266044
132,0.5873718093049717,0.0028397902860081373,0.03262670640200778
133,0.5864118444461489,0.0027992138640127685,0.03228210910259756
134,0.5868069959937204,0.002870309419318215,0.033226233698570175
135,0.5868506331232062,0.0027093380034278144,0.031479662899568335
136,0.5873247766020901,0.0029618843443811453,0.03454121026036374
137,0.5869937460130878,0.0028425912947262497,0.03327167807359472
138,0.5844684345397955,0.0028546845725032073,0.0335349506212745
139,0.5827698192554611,0.00293987953116684,0.03466066849370555
140,0.5816630180018804,0.0033224236905629034,0.039311447253260814
141,0.581863480961935,0.003143027460422798,0.03732138325401433
142,0.5825504085524513,0.003220062801756467,0.038371476796056604
143,0.583512765817187,0.0029397432355148735,0.0351542161280554
144,0.5811693916814096,0.0033372036161215517,0.04004644339345862
145,0.5814464427865256,0.0031838471942948303,0.03833859711452369
