sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
58,0.3298007840930935,0.004116599932291544,0.031351091051947125
59,0.32705248341434434,0.0037183071978662257,0.028560859522159397
60,0.32875098957622106,0.00406668690913337,0.03150042134662651
61,0.3276014721507243,0.0037633119921486073,0.029392406267014285
62,0.32605172823072986,0.003713137023549297,0.029237270160711946
63,0.3332128430860339,0.0032779030186347014,0.026017548627286023
64,0.33086569469155264,0.0030492988621806123,0.024394390897444898
65,0.33072908480332797,0.003264292255814631,0.02631756553215246
66,0.3307207375420408,0.0034948365659152225,0.028392186479421325
67,0.3294994344647307,0.0036046501236626505,0.029505332881352448
68,0.3322675490180345,0.003237447203495021,0.026696673554740966
69,0.33310031497878867,0.003308242472647791,0.027480325867615236
70,0.3343336410486496,0.003492377466600584,0.029219326238730525
71,0.3345706563047773,0.003677198476003608,0.030984625104502256
72,0.3340275768308177,0.003207502420595045,0.02721656054730026
73,0.3316398644340014,0.0032816888156386383,0.028038761531783175
74,0.3294861504351562,0.002983871647698579,0.0256682344686096
75,0.33133584590840365,0.0029936114413043075,0.025925435572292786
76,0.331277385684432,0.0031902700698347216,0.027812129674024
77,0.3306087496355582,0.002808158149949954,0.024641487759975798
78,0.3322851010785651,0.0029874976523031785,0.02638486485385753
79,0.331128298389362,0.0028928841756339888,0.025712516979810626
80,0.32922662404496084,0.00342662853498673,0.03064869735148338
81,0.3297175359715768,0.003985121190742111,0.035866090716679
82,0.33053155354471053,0.0036288748886319014,0.032860859734677395
83,0.33300931631105785,0.0038552891875029533,0.035123356071138846
84,0.33311285637260013,0.0038356196677919643,0.0351540349294361
85,0.33221809776737615,0.0039656538956737855,0.03656152239340119
86,0.33376147951151075,0.004049275084137291,0.0375514323136055
87,0.3331201977060862,0.0036093773544801696,0.03366603073087146
88,0.32963268962116354,0.003450662428352806,0.03237008287155318
89,0.32918399588767977,0.003465401705060543,0.032692534300537944
90,0.32827714632551147,0.002968580752769848,0.02816242979066976
91,0.3283586241984501,0.0028135162670099314,0.0268392346092504
92,0.3258265919453997,0.003037033256485888,0.029130199657608206
93,0.32483772019952656,0.0029495972077823772,0.028444885357453216
94,0.32646978860114406,0.0028591487177486324,0.027720475296775543
95,0.3251061266866434,0.0028327919929606203,0.027610640977008685
96,0.32671892230145366,0.003183869879095475,0.03119542644480273
97,0.3290688047808877,0.0033944828552374094,0.03343177895186807
98,0.3288650536279958,0.0032239744883761625,0.031915719123445006
99,0.3258264055865998,0.0028981561968584165,0.028836290066468245
100,0.32843922915839896,0.0029612925650322965,0.029612925650322964
101,0.3285993075416471,0.0027289408915977006,0.027425516537947635
102,0.3271049029893501,0.0031659800481402896,0.031974831130948664
103,0.32753970375363717,0.0031045901542841093,0.03150814882988235
104,0.32890438033323305,0.002829047570519397,0.02885073753392133
105,0.3260795833577477,0.003619320941654734,0.03708700349534259
106,0.3242914526105197,0.0033061381734828966,0.03403877582917822
107,0.3199864760237893,0.003386431750158875,0.03502952240379248
108,0.31897942112285504,0.003359421859436524,0.03491213606760943
109,0.31671436196791547,0.003435922758850987,0.035872086743345855
110,0.3184315953024511,0.003004427786548284,0.031510704462201035
111,0.317632002250407,0.0031653813001814787,0.033349361374466875
112,0.3161549538415042,0.0027925827050582857,0.029553917412657043
113,0.31565108387796237,0.0026317863151712933,0.027976272278230477
114,0.31748494370210323,0.0027993357571938116,0.029888726933267648
