sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
94,0.3136683287612972,0.0014140688946937968,0.013709906595612182
95,0.3150025912986238,0.0017640379331542615,0.017193714950896447
96,0.31397780743983683,0.0017344438316087745,0.016994009499836985
97,0.3165786697739884,0.0015709281486527954,0.015471847952920195
98,0.3138991478344234,0.0017667209761215385,0.01748964535752079
99,0.31437151394280727,0.0017216163436039786,0.017129866334033926
100,0.31244602900847207,0.0016273699561853848,0.016273699561853847
101,0.3122275651341842,0.0017012998666751907,0.01709785205431522
102,0.310699109019725,0.0019123814621621231,0.019314106021138453
103,0.3124577714399804,0.001986975051075238,0.020165594335906162
104,0.31270750583077433,0.0020738014692042346,0.02114870831757956
105,0.31160802670733395,0.0018414398076993445,0.018869143047973293
106,0.31383234221412387,0.002062770009035394,0.02123751707894883
107,0.3111055129289342,0.0018112875831684753,0.01873610444720598
108,0.3088425022324171,0.0018518561904464596,0.01924505406098529
109,0.307950748986141,0.001701770633982805,0.017767007026643515
110,0.30636121712307396,0.0018095197371794612,0.01897840311292346
111,0.30552831911030787,0.0016932283375616236,0.017839267489067723
112,0.3040322630313318,0.0016188301977928153,0.017132088472805167
113,0.30584327388602145,0.0016232707173100128,0.017255604418547805
114,0.30711021840532704,0.0015939976372347795,0.01701923750630876
115,0.3090806938622357,0.0017705938564045365,0.018987503772186883
116,0.3112620417699174,0.002013131124417455,0.021682085766719983
117,0.3123431834622927,0.002054667520187763,0.022224627294202267
118,0.310076355738781,0.002149642816510695,0.023351098050241065
119,0.30724702408738647,0.0019295158594712213,0.021048533031595453
120,0.30947058990176235,0.0019621135843347014,0.021493877410548624
121,0.3079760959196757,0.0020119554984868483,0.02213151048335533
122,0.3065632703995547,0.0019461024933725092,0.021495404615747643
123,0.309366497163401,0.0021666982641921676,0.02402984619739715
124,0.3070203094549437,0.0020295112428461146,0.022599680743762923
125,0.3039681468186749,0.002051224270208242,0.022933384526415128
126,0.3079224432415516,0.0021527222349800638,0.024164247156556993
127,0.3080003151554961,0.0017479378496509377,0.01969825916757056
128,0.3045290587504728,0.0016921924749339632,0.019144972385578437
129,0.3092171130252678,0.0019023608014897208,0.021606665264606546
130,0.3085080758972664,0.002066886256337212,0.023566129159508464
131,0.3107945839161174,0.00181642381825173,0.020789920847951716
132,0.3107723741599588,0.0018197695399883673,0.020907560249449734
133,0.31084153590019353,0.0018058139877917768,0.020825662848540753
134,0.3077415796417095,0.0018762630122556502,0.021719314616609305
135,0.3051992286171401,0.001785248289866087,0.020742710686489876
136,0.30565026320783256,0.0013422508870573307,0.015653200706489456
137,0.3030932418017528,0.0017275368656934646,0.020220300597647158
138,0.30490907616130997,0.001364347583259988,0.016027455108554727
139,0.30422741074243,0.0012791513346592672,0.015080971820062567
140,0.30355097144924703,0.001786344556184241,0.02113631382898329
141,0.3015993484223648,0.0016360990645881298,0.019427599981202196
142,0.3045330156695725,0.001774514904149893,0.02114578555166761
143,0.30522026551602344,0.0016142747153193855,0.019303917956784992
144,0.30397267221547053,0.001694718179009697,0.020336618148116364
145,0.30304360289867216,0.0016133289819539117,0.019427053522904716
