sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
70,0.5504463538457721,0.0024865640006758484,0.020804087027841325
71,0.5525615938086192,0.0028164927373621296,0.02373218964007677
72,0.5495284593673235,0.0026182433423455453,0.022216531466028793
73,0.5483885303050874,0.002466441815294849,0.02107328810748696
74,0.54853753428241,0.0024422023265295726,0.02100861878073563
75,0.5502621201061682,0.002670692254262274,0.02312887337881459
76,0.5493413871531456,0.002423380867988275,0.02112654461054155
77,0.5483495933045366,0.002302077050353447,0.0202006441338842
78,0.5462502000094185,0.0023836214098722727,0.02105157428785115
79,0.5431068987462495,0.0020933953653824115,0.018606504999826277
80,0.5442987990279662,0.0020832173969933376,0.018632862846349078
81,0.5444925413585059,0.002296452531992193,0.020668072787929738
82,0.5416790358076256,0.0021849299458793444,0.01978538215978721
83,0.542589972267668,0.002140058830953278,0.01949686383486104
84,0.5401782327726603,0.001954491707121636,0.017913212386096715
85,0.5396605673840551,0.001870294436958899,0.017243262709770137
86,0.5369777608816525,0.00198714036741006,0.01842798166436006
87,0.5379688832481107,0.0019749119687648103,0.018420752529151284
88,0.5381612377143726,0.0016744604043251242,0.01570783093929375
89,0.5398287291358652,0.001669280921293316,0.015747964715583207
90,0.538109828009281,0.0015616085370653676,0.01481471937207011
91,0.5367051156243823,0.0015112789641324967,0.014416682481627826
92,0.5363861305640998,0.0015628839940978105,0.014990656652350338
93,0.5333945432539164,0.0017957843874856591,0.017317917474955345
94,0.5340095050224922,0.0017800471901867835,0.017258197818238008
95,0.5363056247261436,0.00198991715793823,0.019395313301630666
96,0.5365953300734517,0.0017176856089906958,0.016829813122195943
97,0.5377479431916241,0.0018484922614596584,0.01820553743083668
98,0.5384225032383654,0.0017015707653812388,0.016844691176178008
99,0.534569278417848,0.002003600887864637,0.019935577124009837
100,0.5315076979502298,0.0021423421541871554,0.021423421541871556
101,0.532502379295412,0.0019746431915745903,0.01984491847141782
102,0.5324711519350872,0.0021831557605946324,0.022048792385339105
103,0.5317739629985011,0.001931458865290271,0.01960216658626702
104,0.5330072631819501,0.001958804261246847,0.01997596230281274
105,0.5321927522132024,0.0016897355526452847,0.017314637015447765
106,0.5299118715047225,0.001748557702332647,0.018002503383390978
107,0.529554482252139,0.0016037259412972815,0.01658907012892869
108,0.5298075417068997,0.0016455337093859068,0.01710088794134202
109,0.5285413929605512,0.0016030909822954233,0.016736761216834716
110,0.5291700895506826,0.001790589426816494,0.01877986034285059
111,0.5285388049078812,0.0017763991447483764,0.018715526315932627
112,0.5251670737168062,0.001597837917320044,0.016909927058472888
113,0.5248258592035409,0.0016178448769820165,0.017197926944704588
114,0.526643057957322,0.001512528345364242,0.016149383501869452
115,0.5236154593388221,0.0015438354342403897,0.016555790603950765
116,0.524126682452924,0.0015826774241844638,0.017045957531528922
117,0.5230897823317425,0.001366138083257434,0.014777042725646313
118,0.5214910523824067,0.0012326455084356663,0.013389957581600526
119,0.5192911830728525,0.001056470431877821,0.011524731798980009
120,0.5210127040328553,0.0011433597098131289,0.012524878088144231
121,0.5177324309195022,0.0011198633629621879,0.012318496992584067
122,0.5190842888756764,0.0012702786692423947,0.014030686494214456
123,0.51887865674505,0.001293791114514024,0.01434883758718591
124,0.5166566254133014,0.0013657877529269049,0.01520876875587223
125,0.5204365518115992,0.0014145515431726256,0.015815167041056098
126,0.5193728098353205,0.0014343495524485135,0.016100533794404633
127,0.5184378078448427,0.0015136506509382415,0.017057976527768227
128,0.5184977557905489,0.0013488106311157948,0.015260050300775766
129,0.5181104783688754,0.0014167525139440122,0.01609121535074034
130,0.5141850202713749,0.0015199870143672363,0.01733051840251333
131,0.5164410922204473,0.0014488260329567845,0.016582571889315043
132,0.514570613335502,0.001512504907556036,0.017377358389303717
133,0.5136511845515309,0.0013742321540132117,0.015848418335766643
134,0.5119629639303436,0.0013360862117618058,0.015466316075421507
135,0.5139970330131527,0.0013618209451174768,0.015822929522869296
136,0.514032977279809,0.001485118480081856,0.01731930883100614
137,0.5123435172185695,0.0014225676776894053,0.016650727770043807
138,0.5110240549532208,0.0014429633721328191,0.016950981519597456
139,0.5107417703496603,0.0013809990195065756,0.016281738315396765
140,0.5119354738598636,0.001387840295402493,0.016421147827603375
141,0.5118013973551614,0.0014337222856702486,0.017024508877858432
142,0.5110857140437658,0.0014841750877135392,0.017685987338017288
143,0.5145400711661102,0.0013940788672564264,0.016670758591099788
144,0.5135523513134033,0.0012117589609423416,0.0145411075313081
145,0.5124503151557607,0.0013604665957188424,0.016382187183636022
