sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
90,0.4129819376739209,0.002130239398913902,0.020209225385987843
91,0.4123835289891046,0.0021936247011507546,0.02092584595624237
92,0.41216056241157045,0.0021149162975873837,0.020285564498274795
93,0.40956133139184747,0.002176556580567877,0.02098995152453763
94,0.4097766744756718,0.0021064238909778723,0.020422537334947925
95,0.4096134923162055,0.0020815561696204588,0.020288499902458894
96,0.4072880891516121,0.0017970998599102974,0.01760791069442944
97,0.4103657948670844,0.0018924634368460876,0.01863860328459546
98,0.4114281532016131,0.001655137858159485,0.0163850288462441
99,0.409479502956941,0.0018159200596048202,0.018068176460967006
100,0.4097845747918763,0.001678671882558179,0.01678671882558179
101,0.4088046916215543,0.0017298865026659411,0.01738514419044852
102,0.4097605618505515,0.001703519610508818,0.01720470471893045
103,0.40871252797751445,0.001747686797377532,0.01773708379632787
104,0.40752589983313514,0.0018756609062668072,0.019128063123875154
105,0.40917921581219624,0.0017188411203785342,0.017612880335025675
106,0.41009840306459927,0.0016572506711450188,0.017062439961011592
107,0.40846790802213295,0.001397675386132903,0.014457666613087613
108,0.4061961194310384,0.0014988047491203706,0.01557603585661204
109,0.4057788257938525,0.0016924379675771512,0.017669571128823076
110,0.40779468535366875,0.0016256583280932037,0.017050048386056473
111,0.4073962082378385,0.0015842820150526187,0.01669144675746622
112,0.4069794065717572,0.0015504548694012985,0.016408472013859858
113,0.4093171634185119,0.0014939733946486566,0.015881155025461387
114,0.4097441224297336,0.0018441345109652593,0.01968996848084757
115,0.4073349621412798,0.002007726112365429,0.021530463914219544
116,0.4071609140048844,0.0018669224827298368,0.02010737050328978
117,0.4067899826357374,0.0019168831559999583,0.020734261524093262
118,0.40424027027684045,0.001918239685960528,0.02083741663809805
119,0.4058884573464385,0.0018646235066320203,0.020340641036031247
120,0.40517155166029956,0.001801360772018195,0.019732918580785724
121,0.40438692285023015,0.0016807818736633644,0.018488600610297008
122,0.40616901787874937,0.00173246635282002,0.01913571631702684
123,0.40613422356188156,0.0016047615067963888,0.017797666075205935
124,0.40737828419628996,0.0017246530981639351,0.01920492411640309
125,0.40604798679930265,0.0018629378105139102,0.020828277910818628
126,0.4052220604061487,0.0017665451330626408,0.019829419938580155
127,0.4050725256087161,0.0017126600954549117,0.01930069906831306
128,0.404593147758426,0.0018957253448973622,0.021447683946306105
129,0.4036833982814413,0.001838069807836597,0.02087645994377351
130,0.40171402250720345,0.001864722664972968,0.021261109572275512
131,0.40380763168588124,0.0017528613171972057,0.020062414771152257
132,0.40223314469565147,0.0017252589643716478,0.019821716404668503
133,0.40450779140966553,0.0019638125209574136,0.022647790822139628
134,0.4021053373847255,0.001716314874126954,0.019867781056726555
135,0.4034619620616272,0.0018008390395888756,0.020923858828583622
136,0.4022441106010956,0.0018206870151216258,0.021232676801487358
137,0.40286419093033904,0.0016494799768884561,0.019306668138220122
138,0.40443929428952535,0.0018198762693915167,0.021378705520995068
139,0.40285760053869824,0.0018512868941056068,0.02182635058446369
140,0.402954027136628,0.0016949124922430328,0.02005447505896398
141,0.40246807120288386,0.0017465349770991979,0.02073895378505281
142,0.40201017069234535,0.0019349464045465606,0.02305754751838122
143,0.4047194900845856,0.0019098293309119919,0.02283823711386848
144,0.40300015006129997,0.001692674529237652,0.020312094350851826
145,0.4019128514452861,0.001834336159847307,0.02208833235810001
