sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
52,0.46672475738357855,0.004301211441119155,0.03101647679513495
53,0.46677697413054486,0.004823250646511384,0.035113794730146176
54,0.46489788536604665,0.0043484664975636045,0.03195457224785502
55,0.464532037014137,0.004530781253305077,0.0336011730761225
56,0.4644701816240596,0.004502642141455649,0.03369468845715433
57,0.4628302892371637,0.003963868723162755,0.02992655258302687
58,0.46302474728193965,0.004023353225196479,0.030640945287842166
59,0.4626625883462864,0.003554164129641991,0.02730005269162671
60,0.46103620059179706,0.0031222477086373488,0.02418482675657344
61,0.46046626505754434,0.003117713424993509,0.024350120267125377
62,0.45667251927069363,0.0034255615218749817,0.02697289839615549
63,0.4571326677483543,0.003437591729669441,0.027285038477033154
64,0.45843629113855255,0.0032584393074172125,0.0260675144593377
65,0.45644137327321677,0.0032378353601332,0.026104263219948912
66,0.45811725730951985,0.0030185419607327776,0.02452275081499822
67,0.4598744096001893,0.003245058628288907,0.026561949637953216
68,0.4571578461527577,0.0033880636722721075,0.02793868877419191
69,0.45662307728508356,0.0033848487075121047,0.028116665046187452
70,0.4544497952441442,0.0032561033157804103,0.027242514865785297
71,0.45559903364318355,0.0033400040886355834,0.028143374693864832
72,0.45477563186049463,0.0033070311732075006,0.02806109001804393
73,0.45317336059792,0.003309274156185657,0.028274450784732764
74,0.4539938338263556,0.0033550333498766835,0.02886108815741486
75,0.4557061304059397,0.003215882332641308,0.027850357956489314
76,0.4558442363890111,0.0030850196823148327,0.02689457806808862
77,0.45655795578893654,0.003267360332571448,0.02867097055909214
78,0.45501699717612754,0.0030510954938925854,0.026946545782389773
79,0.45446540527851875,0.0030067478794392685,0.02672455971630759
80,0.45468746638843854,0.003053204843990775,0.027308694321580056
81,0.45654552432684126,0.003061157618522519,0.02755041856670267
82,0.45475845999814324,0.0032134593994366236,0.029099112487666393
83,0.45282231110100746,0.0029149364001602594,0.02655633446109003
84,0.4544779175456153,0.0029512098559894367,0.027048285113542632
85,0.45238906608232765,0.0031053877501654495,0.0286302604197831
86,0.4545909701286698,0.0028254749643157584,0.02620237688763868
87,0.45386805643122025,0.002539234164428008,0.023684399556173283
88,0.4525977127624031,0.0026561566108847297,0.024916957656505853
89,0.4549118540074848,0.0026658246475830963,0.025149339426670376
90,0.452349557192822,0.002729837576892134,0.025897513155882526
91,0.45411299946524847,0.0026813310217287147,0.02557826773602373
92,0.4532826524461771,0.002465074802401364,0.023644166889360666
93,0.4491829657947597,0.002491989738228986,0.024031878735458596
94,0.4518073004030895,0.0027144447900288755,0.026317518665383354
95,0.4481191224412342,0.002392066413641815,0.0233149793928915
96,0.4519279976825884,0.002399837965728978,0.023513513925579117
97,0.45050874766653026,0.002583027325674021,0.02543986882871711
98,0.4489089077426113,0.002526197232727832,0.02500807671427157
99,0.44878976009717136,0.0024822455653287214,0.024698031533156976
100,0.4472508500748621,0.0023549180086378275,0.023549180086378275
101,0.4484156097187479,0.0024788071593590025,0.024911703640301965
102,0.4499912983604702,0.0024626309525801722,0.024871353466946754
103,0.44862604514096277,0.0023715316582446455,0.024068417642708246
104,0.44671845305968994,0.002322018387124493,0.02368003413373807
105,0.4481089080542824,0.0023469968209850604,0.024049560872497606
106,0.44837330675475495,0.002231247834188269,0.022972102453680705
107,0.44702423778138956,0.0020841845541411325,0.021558972664811524
108,0.4477753487511156,0.0018082100533432471,0.018791470098884003
109,0.44616641956034453,0.0019223805567860745,0.02007024223961674
110,0.4452461541314211,0.001744684489543448,0.018298405298983925
111,0.44394192399328636,0.0018100508445576475,0.019070068973318047
112,0.4407199370415822,0.001623902633683534,0.01718577008843781
113,0.4397227425633023,0.0014462399159472757,0.015373741186716645
114,0.4410214886132328,0.0013703489388379422,0.014631322852560778
115,0.44004260960674013,0.0014255534017517672,0.015287357117673874
116,0.43889118897612106,0.0014173183348331862,0.015264985634500303
117,0.4374268287332915,0.0013419777984151622,0.014515709288160433
118,0.4368117029023052,0.0014571489812076972,0.015828689525835243
119,0.4367947141838682,0.0014719784656047727,0.016057389320225674
120,0.43786783340076035,0.001566627217652906,0.017161541326201044
121,0.43923390917117117,0.0016414809701717436,0.01805629067188918
122,0.4391128160946517,0.0016307714950229307,0.01801245989906647
123,0.438456040677161,0.0015629983459611104,0.01733449021533923
124,0.43876817002800284,0.0015268348981689762,0.01700211386790086
125,0.4373387455055762,0.0014453031226162917,0.01615898015131371
126,0.43787479414553176,0.0016400810419969001,0.018409864037086814
127,0.43642108046954914,0.0015982795562529894,0.018011695854968906
128,0.43796577799123765,0.001658491257254282,0.01876368663268969
129,0.4364219499657806,0.0015626214542711421,0.0177479680359739
130,0.4366618934722089,0.0015861149709036132,0.01808449311206134
