sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
99,0.4653411929269697,0.0021722492551928554,0.021613607191811032
100,0.467677270996212,0.002005931157480553,0.020059311574805533
101,0.4681986771814275,0.0019906884934847704,0.020006171759918465
102,0.466134251386522,0.0018419994872683808,0.018603282918127427
103,0.4667332680248997,0.0016589866169281092,0.016836875283142563
104,0.4649826652902374,0.0018727716953040915,0.019098598837719607
105,0.4644694065734254,0.0018230692382682008,0.01868090072746972
106,0.4649500806802628,0.0019446083411254569,0.020020968249305986
107,0.46362748660264863,0.0019204590655720714,0.019865383042155547
108,0.4615085460536591,0.0018217062902925764,0.018931727107527364
109,0.4623970695853018,0.001613933368538825,0.016849959052503825
110,0.4635955360276814,0.001744710193801728,0.01829867488751912
111,0.4621134774081782,0.0017353791529882594,0.018283353885803162
112,0.4583591093007892,0.0016510482507392649,0.017473052296097236
113,0.46055532217820955,0.0015885199132993943,0.016886198304805165
114,0.4594482477334691,0.0018253493147706592,0.019489397471098062
115,0.4611697689456948,0.0016815640660322307,0.018032765634800656
116,0.4606837701695617,0.0017629802985549617,0.01898787891889932
117,0.4607596105747243,0.0016522350102264574,0.017871654145464783
118,0.4610965407756654,0.0015252127536392538,0.016568051345162246
119,0.45908495557267487,0.0016014832484208216,0.017470119713434373
120,0.4606843961908587,0.0013763005030537438,0.015076616628564866
121,0.45528698170691806,0.00149629400411358,0.01645923404524938
122,0.4554604441417374,0.0015462021573569046,0.017078361033560797
123,0.4567693586831985,0.0014907311234761344,0.016533007946152794
124,0.4574817392462382,0.0015429861464142363,0.01718196655669122
125,0.45525840090550374,0.001346539143107955,0.015054765291768525
126,0.45540011554820337,0.0014843539140028822,0.016661831360747087
127,0.4570291802503643,0.0017010341463404139,0.019169681275676954
128,0.45543742371720175,0.0014902475655554095,0.016860226548015587
129,0.4556780798372019,0.0017380686343609214,0.01974066494649184
130,0.45583403177495774,0.001777393902994953,0.020265408489158865
131,0.45363993885792964,0.0015639256599583407,0.017899947333826802
132,0.4536178585358087,0.0014820892825735594,0.01702790946301283
133,0.4527375687101397,0.0015748684658520474,0.018162269160811904
134,0.45174719505269423,0.001510630318426663,0.017486810186517116
135,0.45133007675337317,0.0013459904471884632,0.015638995758345573
136,0.45020614091110006,0.001279159277211448,0.014917432422530076
137,0.4501761760003419,0.0014376465901773004,0.01682722191569462
138,0.44925925848915826,0.0016296773854869427,0.019144374540473314
139,0.4519472643282637,0.001473438964297941,0.017371589191265233
140,0.4513614855371973,0.0014705127025484005,0.017399340940675544
141,0.45135780828025707,0.0015134954148593414,0.01797176230320319
142,0.4500227218485799,0.0017027907717222883,0.020291093872467476
143,0.4486993817986426,0.0016140448037405433,0.01930116861417734
144,0.44882557406769086,0.0016495248983762814,0.019794298780515376
145,0.4493633079677325,0.0018236068371732406,0.02195913420435386
