sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
91,0.47283522011929513,0.0029410602310525613,0.02805592648129418
92,0.4714001550717025,0.0030544513615366575,0.029297268252165914
93,0.4699951522366187,0.002725436161234826,0.02628315451032995
94,0.4704093530761785,0.002846949057489931,0.02760219520216868
95,0.4710105428909498,0.0028839396418878687,0.028109166592323064
96,0.4722062415517253,0.0026502952908209684,0.025967484520850084
97,0.4704240729866493,0.0024530696893363146,0.024159934548169507
98,0.47167989401371535,0.0027383468188688503,0.027108250468078847
99,0.4702255792118155,0.0025129760134435805,0.025003795631266392
100,0.47071554275766914,0.002519998017352242,0.02519998017352242
101,0.4705937989304919,0.002548130905921378,0.025608398670843944
102,0.4715077058631911,0.0026957638651787063,0.027225880469030385
103,0.47061835147970177,0.0027417641128205193,0.02782586667807672
104,0.469554417557111,0.002794196004212313,0.02849531990056314
105,0.46926433163153203,0.002578114535717883,0.026417812716505937
106,0.469943513769847,0.002520296358038548,0.02594803914804144
107,0.46742821911293203,0.0025263416826009364,0.026132681565530575
108,0.46665116089490166,0.0024544150112571403,0.02550702901414263
109,0.46698509221850093,0.0025072298699925235,0.026176248331017896
110,0.46841258504975664,0.0025384830647664602,0.026623834992571472
111,0.46827335073815196,0.0025166197155245588,0.02651423395036951
112,0.46775726260286293,0.0025083889962580486,0.026546293902038897
113,0.466184169869541,0.0022189344793911952,0.023587597064832856
114,0.4650456223967959,0.00227236411041986,0.024262209424060367
115,0.4652709865517603,0.002250738496337931,0.024136481404156987
116,0.4626839897535532,0.0022823793518649206,0.02458197792438686
117,0.46271485133876417,0.0022394861910724484,0.024223746877815772
118,0.4619879964918986,0.0021861501032243674,0.023747668692140997
119,0.4613450806327684,0.0019725045235149358,0.021517483991841127
120,0.46063060527294813,0.001996783231100334,0.021873664362434084
121,0.45861646384800386,0.0018679426968565853,0.02054736966542244
122,0.45927473512435285,0.00201435262812348,0.022249251993543794
123,0.45875344362504133,0.002020097397666397,0.022403963935321836
124,0.45710812347478863,0.0020637901223206478,0.022981394190835027
125,0.46037765946092196,0.001812704981356663,0.02026665780732994
126,0.4589554340507688,0.0020120614152993174,0.02258533337159257
127,0.4625729893512697,0.0019790595291818316,0.022302868217916893
128,0.4618333871485601,0.0020459047787922554,0.023146770283935476
129,0.46193481277143694,0.0019355420550187805,0.02198353185978713
130,0.4624293602492503,0.002017098268213134,0.02299845875426645
131,0.4625699717963559,0.0019135374669467737,0.02190143736152011
132,0.4600257972386185,0.002006890799956224,0.023057419850218697
133,0.46042848620112686,0.001798041113507183,0.020736021689313166
134,0.46091900530125446,0.0018021260876066134,0.020861117668397607
135,0.45737188168969656,0.0020295992112468854,0.023581811833904686
136,0.4532933652377431,0.0015209962085281194,0.017737711448339112
137,0.454020938225665,0.001444683831144674,0.016909590709417152
138,0.4555155831797305,0.001650834189759589,0.019392910716210948
139,0.4542452826453962,0.0016142385384290137,0.019031591688399893
140,0.45230231333935755,0.001510295861870992,0.01787006162982797
141,0.45398805616773785,0.0015839672395364685,0.018808568856917156
142,0.45043269841997774,0.0013878916192028579,0.016538637393231685
143,0.4499337693552832,0.0014656343213884828,0.017526437369201953
144,0.4492318578085933,0.001611887666231657,0.019342651994779886
145,0.4488459833980573,0.0017051811943459571,0.02053310062569485
