sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
131,0.48769190575674404,0.0024643032921562256,0.028205240359920593
132,0.4833774042651675,0.0023648308551926928,0.02716983799224105
133,0.4841963820533123,0.002645899102029989,0.030513997013344098
134,0.48358436151193074,0.0027313804518941053,0.031618014630595624
135,0.48443071430687235,0.0026465138662505935,0.030749712388486655
136,0.4829897754198419,0.0025542307105527367,0.029787192803139077
137,0.48260302016284645,0.00254842101655086,0.029828503244898868
138,0.4843337337791124,0.002515627582886567,0.029551932842668684
139,0.48260327218812665,0.002151444849411848,0.025365160686824886
140,0.4829830162324473,0.002296692312990348,0.027174829921764985
141,0.48035458128281927,0.002090007571753779,0.024817464871503814
142,0.48259456705188797,0.0022799733049283675,0.027169017547721698
143,0.48226379209098236,0.0021902084276015157,0.026191083458997046
144,0.4822680844912453,0.0018351466006078967,0.02202175920729476
145,0.4851247116525279,0.002190893741816688,0.0263818542041698
