sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
50,0.5131585740515063,0.0073992609471828725,0.05232067591521806
51,0.5156698027979126,0.007588822575794632,0.054195033281947566
52,0.5018181025282293,0.006694427902675321,0.048274206125985444
53,0.5068116044150333,0.006644825991516116,0.0483750634133847
54,0.5036122399768388,0.0065112552550757544,0.04784775887985338
55,0.500936936044441,0.006874575744161686,0.05098321823327644
56,0.5053655273091279,0.007427189490191022,0.055579996837886045
57,0.49882996539040586,0.007140338591120812,0.05390837417473653
58,0.4972769431186104,0.0070841095194371035,0.053950970757123594
59,0.504787751313405,0.007718131022184137,0.059284089282542474
60,0.5056672932932448,0.007384702426747409,0.05720165903098043
61,0.5045600563502344,0.006910723115257038,0.0539744729712169
62,0.4982639131199488,0.0064902579879596205,0.05110434250156211
63,0.49675507118971324,0.00612107777068679,0.04858454861076869
64,0.4987594981049244,0.006391249598262615,0.05112999678610092
65,0.49982390636250773,0.00642382549883617,0.0517905369017097
66,0.49667071361522874,0.005486944716964799,0.044576149604736416
67,0.5042761399543714,0.006021941439571644,0.04929171505445133
68,0.5038862615787721,0.005807302529573963,0.04788824345870016
69,0.5089866906687806,0.006674093283775729,0.055439182534352725
70,0.5075467260052331,0.006283134990988497,0.052568478882776146
71,0.5018107880398791,0.006053670052963319,0.051009130543661386
72,0.5032489475464832,0.006418164302211829,0.05445993001036092
73,0.5058295220764284,0.006053988208534219,0.051725297927824536
74,0.5056949125509076,0.005822209618812229,0.050084540913927056
75,0.5071551222253541,0.006210197014648778,0.05378188377192124
76,0.5112203259302427,0.006199693224009782,0.05404767248882503
77,0.5076598452048963,0.006407656964911774,0.056226961673725914
78,0.5063983365523114,0.0062087171052563695,0.054833904760303524
79,0.5041600420956329,0.005403654380110575,0.04802873069440174
80,0.5045644548516878,0.005684915672399653,0.0508474315593582
81,0.5015268985123271,0.00558974704678048,0.05030772342102432
82,0.5036413505219598,0.005157102102183012,0.04669954573196528
83,0.5056013382329354,0.004904566625390417,0.0446827284751073
84,0.5032369182548888,0.004984440639042619,0.04568315305085372
85,0.500024670147113,0.004500409361946027,0.04149172418847852
86,0.5011134150332499,0.004865790980366645,0.04512348923074429
87,0.4944681623066236,0.0049291514878028716,0.04597606433683408
88,0.4969734810782961,0.004950986113472042,0.04644436658659243
89,0.49368792312546084,0.004259655786278172,0.040185512316804006
90,0.49341841030829825,0.004856486073618025,0.04607267225256338
91,0.49282606669384227,0.004527579250200754,0.0431903533428844
92,0.4903586949413407,0.004024650035457105,0.03860308702069368
93,0.49107064578193366,0.004197177484071662,0.04047611383829018
94,0.48878990441330333,0.0038511138116844113,0.03733793370704069
95,0.4888796456725152,0.004106843475139795,0.040028558758508144
96,0.48642945624395084,0.0036718247117986367,0.035976387875394235
97,0.4852629977846303,0.0037318510098558392,0.03675446993355935
98,0.4894400929154486,0.004077550655510417,0.040365692068002945
99,0.4856969379844954,0.0038986061256780636,0.03879064117276586
100,0.4918990742756679,0.005212760496713046,0.05212760496713046
101,0.4866524006374718,0.003451815112302371,0.03469031254574426
102,0.4896932547524111,0.003731832511809774,0.03768966088216297
103,0.48648174289602625,0.0034713083258558495,0.035229931788112824
104,0.4843486648540313,0.0034735504083648334,0.03542340262740094
105,0.4822389559360071,0.003304982984703189,0.03386599792658778
106,0.47867811787131165,0.0034229169463135273,0.03524108688256074
