sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
84,0.41553315530972484,0.0032948129027395518,0.030197459055042338
85,0.4153823941343758,0.0032474850745512684,0.029940333019220524
86,0.4148388430187014,0.002905860702594382,0.026947843556913403
87,0.414601940163094,0.0034023899612771235,0.03173538085525591
88,0.41863007796791274,0.0036241597950941364,0.03399763243805598
89,0.4184074975992357,0.003767245287154983,0.03554012095884927
90,0.41705149876999303,0.0032907058209123547,0.03121837651097156
91,0.41532845590672424,0.0032491600209343125,0.030995011156459445
92,0.41778541993582297,0.003436372321241955,0.03296052540810294
93,0.4209202706874435,0.0036042788001687306,0.03475840599407795
94,0.4213059125893494,0.0035903148200486143,0.034809393669866004
95,0.4236344121820639,0.003502780698458062,0.03414088310283703
96,0.42311940471262044,0.0035104041167059023,0.034394795507579796
97,0.4218229119035769,0.003404162588595491,0.033527113269271124
98,0.42176386107613306,0.0032891781807964874,0.0325612027464084
99,0.42323982137184457,0.003129575414553723,0.031138882209586962
100,0.4228058865968959,0.002928305538156708,0.02928305538156708
101,0.4219572522282027,0.002883107396279627,0.028974870734943946
102,0.4183583395933413,0.00299732464495974,0.030271495053645257
103,0.4211396645672867,0.00297623109888273,0.030205446695216083
104,0.4202033884258737,0.0031430361449787812,0.03205280527034849
105,0.41807891867605473,0.0029192109494903997,0.029913010874878295
106,0.41976008080950916,0.003122945193085628,0.03215268865858286
107,0.4193621808569077,0.003216782264633803,0.03327465448013993
108,0.4170601468323258,0.0031389192846204214,0.03262060609092194
109,0.4205934705210746,0.0030015734761978875,0.03133734710052207
110,0.4189609859953478,0.0030234234808557844,0.03170993298486945
111,0.4199523198046834,0.0030850697656362456,0.03250322685413803
112,0.4169472636310757,0.0029059622051315144,0.030753813256523415
113,0.41682272908591156,0.002873639285989645,0.030547204623272615
114,0.4183260224773152,0.002905633553189837,0.031023676819135673
115,0.41819141031193585,0.002742814650243635,0.029413410268837887
116,0.4177736627852983,0.002760777246917035,0.0297344809408706
117,0.4157390695471241,0.0027119793465020534,0.029334541775437428
118,0.4178873933690276,0.002842139755023445,0.030873540284133236
119,0.4184205742412458,0.002891588856579731,0.03154351039031694
120,0.41642808279636434,0.0026843025916603717,0.02940506161243929
121,0.4166795956636455,0.002581460610931641,0.02839606672024805
122,0.41626622683976977,0.0026798688018470117,0.029600118395097318
123,0.41609665062678314,0.002629224835604178,0.029159514022826436
124,0.416274512060275,0.0027029361460675742,0.030098623098160325
125,0.4177082545941816,0.002637639456353449,0.02948970562270951
126,0.41677244982658107,0.0024562657637887363,0.027571514816880187
127,0.41733409649611214,0.002609426079862694,0.02940673846614043
128,0.41652127310922776,0.002580606184018923,0.02919622611666752
129,0.41779115043495507,0.002392164998250565,0.027169771546192864
130,0.41661741823149656,0.002512410339515639,0.028645885268807136
131,0.41607395298193817,0.0024577035384349857,0.02812970272597093
132,0.4176263772994105,0.0023437713412233206,0.026927882597635646
133,0.4187638553869145,0.0023654610894534894,0.027279828079380543
134,0.4175865748675995,0.0024256647382699683,0.028079099391062495
135,0.4141640586070657,0.0022747065037383874,0.026429701219465418
136,0.4153978025750633,0.0023742805681723736,0.027688631555758157
137,0.4169607961277803,0.0024491714306468437,0.028666816625629168
138,0.41577909070967295,0.00241690321383481,0.028392184100843924
139,0.4170898627582786,0.0023760054024007174,0.028012690560547695
140,0.4163040683632134,0.002605922544492647,0.030833691363592916
141,0.4166350601086687,0.0023225884148447493,0.02757920936525769
142,0.414861469638795,0.0023436736664752852,0.02792809496188414
143,0.4163619655944671,0.0024504529516744355,0.02930315533482535
144,0.41760281389527804,0.0024566170371087483,0.029479404445304978
145,0.41580683901869986,0.002384266404476998,0.028710369410546818
