sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
34,0.7019822790207234,0.011427612272566239,0.06663385743427752
35,0.6982413848947803,0.009818968697272201,0.058089802200820044
36,0.6908063824724826,0.010083519576232474,0.060501117457394844
37,0.6930540055718526,0.010059364611521538,0.06118872613757111
38,0.6969921885442503,0.009483342487556294,0.05845924922524266
39,0.6805605263021681,0.008800231122682715,0.054957425746596844
40,0.6841125919206535,0.00871288974551887,0.05510515319552896
41,0.6827707853671415,0.00811124337484933,0.05193729904921436
42,0.6849986897381075,0.008515055801922966,0.05518386868473615
43,0.690856264491541,0.008259787977616064,0.054163051886986086
44,0.685613726781792,0.007694410185315581,0.05103894313556148
45,0.6878746158703828,0.008108193933901638,0.0543914184328665
46,0.6894334706999833,0.007597111329966133,0.051526115958369985
47,0.6941429229313419,0.006830101052228983,0.04682481369991764
48,0.6964418401413071,0.007713760941940553,0.05344250347552559
49,0.6919833170762619,0.0075768896230254705,0.053038227361178296
50,0.6846868878470197,0.007848449645648105,0.055496919662389316
51,0.6911441200334587,0.007446624161043798,0.05317953348035223
52,0.6873286358242292,0.006959177267794297,0.05018334094815145
53,0.6901557122964406,0.007509328173133301,0.054668734295080554
54,0.6823622653588381,0.006944130763355639,0.051028731232154276
55,0.6811329767093375,0.0072002254939722305,0.05339830141514448
56,0.6814250051520113,0.007339375290556391,0.05492285554043293
57,0.6828240407225797,0.007346190102860752,0.05546251900662327
58,0.6835530507938559,0.007777674439276706,0.0592330038208087
59,0.6831871539310896,0.0078063506856801005,0.05996171737568289
60,0.6799824007748692,0.007679904998775205,0.05948828832142293
61,0.68209880533124,0.008325731303766772,0.06502604021693031
62,0.6809119251387755,0.0075346075945347075,0.05932755952695548
63,0.6825108422311755,0.0066363260101698855,0.05267420472617706
64,0.6834193992085672,0.007238242738698263,0.0579059419095861
65,0.6866325690235415,0.00706653336699819,0.056972213391691395
66,0.6919715910308543,0.007112556528118501,0.05778268238957891
67,0.6886522437893435,0.006779392535449519,0.05549171948165312
68,0.6810005604244241,0.006385091784440322,0.052652815713021994
69,0.6791117202711512,0.0066712660489723205,0.055415697758268656
70,0.6826082991304634,0.0066094393191812855,0.055298536761615766
71,0.683112543837549,0.007540488630609819,0.06353728656445184
72,0.6810615184900264,0.006836252617550178,0.05800752700528819
73,0.6762936768273761,0.00631362661123992,0.0539436494129703
74,0.6749303472168828,0.006380357359001645,0.05488590932210122
75,0.6701125847497666,0.005237203042128807,0.045355508792606906
76,0.6681876925845411,0.005395765707437812,0.04703919488348735
77,0.6676421778031637,0.0054879952473885305,0.048156962854011574
78,0.6682284020440967,0.005316025488907089,0.04694986587733099
79,0.6703305214342461,0.005432635299024536,0.04828631873610149
80,0.6691384774178587,0.005449348346498381,0.04874045334338583
81,0.6717384506039368,0.006014110934614748,0.054126998411532734
82,0.6656659324052554,0.005793853823458311,0.05246557780548504
83,0.6636720820374049,0.005296838933698209,0.04825649928488305
84,0.6646877408507564,0.005661341111522599,0.05188704835703548
85,0.6589426194807262,0.0046612899614878025,0.042974970028269846
86,0.6579581706663982,0.00430830080836171,0.039953538060582244
87,0.6524876840889162,0.0036724988075094514,0.03425478844965731
88,0.6529647119270205,0.003783912062061191,0.035496241539355565
89,0.6485882542306572,0.004075578924026542,0.03844893467147394
90,0.6523936720184615,0.004269526070548946,0.04050428073721025
91,0.6506046135127946,0.0037665596140569898,0.035930688703228436
92,0.6472624615315061,0.003645154898502794,0.03496309753919495
93,0.6456500627128288,0.003492594276729708,0.03368135945462409
94,0.6480980275919492,0.0033590649261254217,0.032567342764263756
95,0.6439912167885108,0.0031647514707299072,0.03084618173763611
96,0.6438732883536799,0.0031245569815993514,0.03061428110867671
97,0.6494371219458828,0.0034894886821628846,0.03436747783159913
98,0.6423066808510732,0.003769225062660464,0.03731342442275705
99,0.6456866707219282,0.003420161078324314,0.03403017305813723
100,0.6466953719723665,0.003897843298478914,0.03897843298478914
101,0.6380299826645559,0.0034526428457913,0.03469863116435544
102,0.6398705378005591,0.004181912896246982,0.04223524994744646
103,0.6424536646588346,0.004116536504932113,0.041778282612299725
104,0.6406250510304892,0.003744711798035206,0.038188717061925274
105,0.6397380976650028,0.003733351278457821,0.03825546674238961
106,0.636876356435406,0.003619675930084508,0.037266844606383215
107,0.6343192093037385,0.0034725677426248047,0.03592052003801813
108,0.6301393816258711,0.003115740295864063,0.032379722973757456
109,0.6304904033094598,0.0031001759508947797,0.032366787158894725
110,0.629820894504949,0.0029944694736765984,0.03140626079567433
111,0.6266516831255761,0.002661389196832387,0.02803947507940887
112,0.629088802449598,0.002993963698605499,0.03168513352346116
113,0.6259735918983665,0.00256498268376441,0.027266139935555128
114,0.6256520901427842,0.0026366061270209993,0.028151249937988416
115,0.6218273940069785,0.0025761785542637427,0.02762643722046998
116,0.623184009228406,0.002722938847040596,0.029326948902124835
117,0.6170360030136355,0.0024763162444506512,0.026785455580893725
118,0.6143249894840099,0.0027643660353987988,0.030028701439866554
119,0.6185369562753035,0.0026633343362905083,0.029053547539617537
120,0.6173789516547683,0.002641830815895612,0.028939806619566084
121,0.6199729656815338,0.0026420008444536717,0.029062009288990387
