sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
54,0.6157163700642723,0.003933345242474598,0.028904066478799624
55,0.6164306603234502,0.0039375990244084925,0.029202015927607624
56,0.6185780571042878,0.0035663609190862335,0.026688201353601816
57,0.6145485441754037,0.003194368676073807,0.024116954629572265
58,0.614191615341289,0.003307974234847739,0.02519278121264415
59,0.6135044605420399,0.0034323591815712336,0.026364451132683656
60,0.6158077276072638,0.0033261768138783763,0.025764454813384397
61,0.6121244801288265,0.0033992213421430812,0.02654876738580798
62,0.6138428571213955,0.0031836762997705255,0.025068292252697907
63,0.6125538077491824,0.0032422525153067987,0.02573458152952629
64,0.6119382074564315,0.0030661152181975116,0.024528921745580093
65,0.612219197952243,0.0032566395256540645,0.026255867249119793
66,0.6070622999332667,0.003169624105174367,0.02575014795869645
67,0.606133780149394,0.002954953615933606,0.02418733777093666
68,0.6087902578539891,0.0028987041309371216,0.023903326618535996
69,0.6058860242162645,0.0027602709301158537,0.02292853237621942
70,0.6081523385550331,0.0031491510936673146,0.026347688375875086
71,0.6077751758523714,0.0025952574021651962,0.021868027570588536
72,0.6038333570868818,0.0026065919345285974,0.02211766599229599
73,0.5986875245639837,0.0029884735142431218,0.025533528898475474
74,0.5937165222820787,0.00290424457274046,0.024983256469756677
75,0.5950275936406445,0.002811721575763903,0.024350223129803523
76,0.595405178969145,0.002614822925908311,0.022795497778575344
77,0.5947288189977353,0.002468004089405185,0.021656647992468622
78,0.5973912205453946,0.0027460640378186066,0.024252580905636603
79,0.5923540880534122,0.0025445011626361634,0.02261602102859577
80,0.5966973976088286,0.002237363550876962,0.020011587960564788
81,0.5917026371739644,0.003115074484773066,0.028035670362957597
82,0.5942429299364604,0.0026708071409776543,0.024185187291240338
83,0.5922750595276015,0.002525004957784414,0.023003889954904957
84,0.5921244649428888,0.003251353893373747,0.02979915065494915
85,0.590468759100756,0.0029216993168540723,0.026936736742578377
86,0.5893004496557833,0.0028211508847090917,0.0261622770230223
87,0.5906802438457198,0.0029955983447468924,0.027941081252259692
88,0.5837060179750222,0.0032309280222216886,0.030308791428567506
89,0.584281818273799,0.0032421795362922476,0.03058666057212109
90,0.5845071794816412,0.0035484885908965533,0.033663918595063624
91,0.5854095485922832,0.0035008329790402123,0.03339581816319727
92,0.5822251780292691,0.003508850564041001,0.033655712291242895
93,0.5839486310908166,0.003827509654334052,0.03691116639072646
94,0.5811997344329133,0.00354321211688513,0.03435271601915504
95,0.5804322574586962,0.003661647897884699,0.03568932902378421
96,0.5800372033560333,0.0031417380435302036,0.030782620448555693
97,0.5808655844797476,0.003249460685264807,0.03200347622170001
98,0.5775789137135521,0.0029617500414028577,0.02931982953837698
99,0.5765764690171886,0.002994798307232201,0.029797866923642113
100,0.5759495401594343,0.003221588228587019,0.03221588228587019
101,0.5747079267345896,0.0031656256959978948,0.031814144507803094
102,0.5742798261212619,0.0032167462782596323,0.03248754492274099
103,0.5745915848101397,0.0032536928285705376,0.03302137570328057
104,0.5727702034014032,0.003304096329531894,0.033695303318146845
105,0.5755274930911325,0.0031114211166529083,0.031882578994509386
106,0.5710963527753498,0.002880403430641003,0.029655568378709873
107,0.570833282128629,0.00335853975455736,0.03474100535785942
108,0.571208871920897,0.003361412088785556,0.034932819137716856
109,0.575247063899571,0.003513599654042579,0.03668305733780659
110,0.575825569458327,0.0031691080494310043,0.03323788563050487
111,0.5741834456482076,0.003396070070718858,0.03577981838552
112,0.5725467047936966,0.003349309518155389,0.03544576019528293
113,0.571816245713412,0.0034298922058149262,0.03646025426977475
