sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
50,0.33974678329353797,0.00646472038102783,0.0457124761989966
51,0.3376515213486027,0.006088480389421092,0.04348044693963743
52,0.3372982189630029,0.005526456312939628,0.03985184321583098
53,0.33821636168809965,0.00505685753477926,0.03681447854762919
54,0.3425834960363857,0.005208259582070071,0.03827273527209852
55,0.3360725530628953,0.005192399423801147,0.03850786475119046
56,0.33230920317208795,0.0050342378985940685,0.03767278684010364
57,0.3322728543819141,0.004419681880225121,0.03336786645226579
58,0.33289171196882944,0.004316450298215825,0.032873106093950326
59,0.328342301537714,0.004236893727085237,0.03254419823597195
60,0.3331446541555539,0.0041661872025241,0.03227114730511661
61,0.3305316691130202,0.0043351268933002705,0.03385842341341266
62,0.3281047432969767,0.004790066940305153,0.03771702480500644
63,0.3289664125612007,0.004456197592328299,0.035369971866796406
64,0.32647398258809657,0.004675280862964487,0.037402246903715894
65,0.32896421897919337,0.004606233063976286,0.037136638210511774
66,0.32674564107946735,0.00411576709425218,0.033436649938241664
67,0.32229986730182736,0.004185337544684977,0.03425846427260901
68,0.32388600008898194,0.0040166596850860214,0.03312222428753967
69,0.32599139354312134,0.003613185575677562,0.03001337352407462
70,0.3207470416796783,0.003507692018822049,0.02934745697541021
71,0.31772484304597814,0.0029875446162386885,0.025173498390473878
72,0.31833851489942144,0.0035182685529736475,0.029853498622116576
73,0.3170939595626374,0.0033057888933670687,0.02824467268615733
74,0.3155481256977542,0.0035120347756832436,0.03021166548959235
75,0.3163291827814245,0.003010360041615836,0.02607048270576894
76,0.31284753485188205,0.002865488842193309,0.024980752573928004
77,0.3166891603370503,0.0035103495591292944,0.030803192368657195
78,0.3167665246770503,0.0030132792903392923,0.02661256211573471
79,0.31641396282196016,0.002850677388915585,0.02533737485372728
80,0.3182824462693197,0.002849073044978197,0.025482884005734258
81,0.3176815033217678,0.002593653314476008,0.023342879830284075
82,0.31657739321731276,0.002588643493791076,0.023441163821611828
83,0.31532266658016517,0.0029148536905502457,0.026555580940681646
84,0.31454849401677415,0.0024174601242836448,0.02215638801813431
85,0.31711118029244445,0.002186552964451635,0.020159022263987404
86,0.31452447605361555,0.0028624249529480674,0.02654503698562762
87,0.3116088850661914,0.00253651858234619,0.023659070292746394
88,0.3167156462651038,0.002350556633105227,0.02205017575254851
