sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
42,0.6546733781892575,0.011844977835341094,0.07676422992923407
43,0.6533182234053736,0.01113645218645747,0.07302660059152347
44,0.6520812522810718,0.011723301157554974,0.07776358248789797
45,0.6474555025038152,0.01092481032584,0.0732858555896096
46,0.6480030325798505,0.010478791484393412,0.07107062167151917
47,0.6524460144517377,0.011186275900462868,0.07668924383836359
48,0.6475395885905564,0.010404775647810083,0.07208640025344977
49,0.6509262956669816,0.00933344640668242,0.06533412484677695
50,0.643639132923479,0.008226382179883267,0.05816930624027631
51,0.646672103364125,0.00849178342916454,0.06064346359006474
52,0.6463358089784635,0.008373255554365135,0.060380404487654284
53,0.6452556450725686,0.008080434027321469,0.05882644767198183
54,0.6383972013715733,0.008700263927117043,0.06393362174693906
55,0.6402980362116384,0.00885015070287353,0.06563447425321929
56,0.6378516155501109,0.008230056221080606,0.06158810130634216
57,0.6507407814863877,0.00904559345395895,0.06829273294615895
58,0.6431344357981945,0.00912440840021339,0.06948942410126387
59,0.6440644088934581,0.008349130616734458,0.06413088913512949
60,0.6301216564092522,0.005225356152025343,0.04047543470959325
61,0.6255658443785455,0.006860679368913888,0.05358361881755916
62,0.630724568219876,0.006560374093543328,0.05165643726902327
63,0.6234837111009844,0.005275067469283129,0.041869550018430034
64,0.6268346206050288,0.005654828978675052,0.04523863182940042
65,0.622399475664541,0.00596806496512387,0.04811607800741903
66,0.6162919039252964,0.00645742967018924,0.05246040663585311
67,0.6156146606601943,0.006496082609452509,0.05317272779359451
68,0.6218877230103328,0.00761854607097769,0.06282414032855088
69,0.6234977782654391,0.007888965114005891,0.06553066586972954
70,0.6239790503416989,0.007765511656357599,0.06497093188458822
71,0.626283472704251,0.008349001523200639,0.07034993729096614
72,0.6292332219339505,0.008266554412244727,0.07014404018334984
73,0.6230598931963107,0.005397421258232522,0.04611558744539512
74,0.6104073041954466,0.004165168529103769,0.03583013447940012
75,0.6146163233263356,0.004226748099941355,0.03660471229946821
76,0.6139756420352364,0.00419815551347343,0.03659867126499758
77,0.6067485306523992,0.004269834805967759,0.03746764836241444
78,0.6079301465431926,0.004727196861315766,0.04174947224719641
79,0.608579851024784,0.004780939681847631,0.04249392138972068
80,0.6093009960412781,0.004885551287763417,0.043697699148002554
81,0.6116918800853922,0.004828293806784741,0.043454644261062665
82,0.6154058879869196,0.005105381277367606,0.046231193743599644
83,0.6119513535152058,0.004770323306449735,0.04345971363445433
