sizeOfTrainingSet,averageError,stdErrorOfMeanError,stdDeviationOfMeanError
56,0.6318975745601267,0.004168474819972457,0.031194009203462242
57,0.63301325169402,0.0033647486950222952,0.025403295563711643
58,0.63540228362917,0.0038103044105156827,0.02901841385475997
59,0.6273878000812666,0.0040663241439313335,0.031234028407613617
60,0.6298196078610798,0.0037569241814579797,0.029101009575501376
61,0.6293178506656182,0.0033396611932392426,0.026083587752134825
62,0.6310564807830797,0.0032878123930301355,0.025888260670992903
63,0.6287783906447889,0.0026869312685209247,0.021326855779289042
64,0.626470240269194,0.002345097757918599,0.01876078206334879
65,0.6236836612548131,0.002434253630831848,0.019625580196497943
66,0.6223806301990079,0.00249628551761683,0.020279919414055686
67,0.6200551250816814,0.0026017138684032498,0.021295945824353537
68,0.6194886217926752,0.0025885498601946996,0.02134572898152115
69,0.619775145785636,0.0026604642287533895,0.022099475649002838
70,0.6161575959562249,0.00294657347955184,0.02465280245586446
71,0.6166421251415295,0.002620783711403186,0.022083116075384254
72,0.6138882709960793,0.002396979719555407,0.020339047368771086
73,0.6121597232188296,0.002627129722932758,0.022446206192172493
74,0.6136458243588103,0.0027176669119483693,0.023378254744059166
75,0.6093740057514662,0.0025649631661782825,0.022213232616817596
76,0.6088642895381781,0.0027662506428911336,0.024115614009733746
77,0.6032297766034811,0.003235179808330473,0.028388587604909973
78,0.6043775987536918,0.0027643913885382777,0.02441444368450606
79,0.6029491631709035,0.0026049639184422984,0.02315342575720738
80,0.6065430087728847,0.0027535712794102443,0.024628690246609495
81,0.6013010054032726,0.0024993883567606145,0.022494495210845532
82,0.60138987126905,0.002188471388893514,0.01981745129022528
83,0.5973097601039847,0.002005657046697379,0.018272405306479188
84,0.596354535805881,0.0021679153018633575,0.01986927194208375
85,0.5955909675312646,0.002390247920890131,0.022036996970598452
86,0.5955393676703993,0.002386947538407108,0.022135640839950097
87,0.5943995115256631,0.0022461928918902953,0.02095109252901453
88,0.5952591615406001,0.002236857950755807,0.020983587569422757
89,0.5951109615990031,0.0021718508424015902,0.020489199868857843
90,0.5927060356468496,0.002299673689486755,0.02181662020182288
91,0.5915633034602963,0.0021237773163945285,0.0202595443718882
92,0.5917549118900508,0.002386396746000296,0.02288951348319823
93,0.5906879082979312,0.002351123005530864,0.022673409161475762
94,0.5917168979943985,0.001989158343697248,0.019285605671905556
95,0.5890205976070095,0.0021347601736908454,0.020807068388453333
96,0.5923205737210898,0.002309011053161,0.02262359556276341
97,0.588900178924727,0.0021287323870367177,0.02096558257800262
98,0.5870675718789199,0.002091245248055443,0.020702271744338065
99,0.5857549529353296,0.0020783309925273565,0.02067913227714052
100,0.5865532000595823,0.0020374800671684595,0.020374800671684595
101,0.5872240483715279,0.002146266224999111,0.02156970861105373
102,0.585417484344139,0.0022511171568885906,0.022735168842827922
103,0.588108936113928,0.0017966451155513204,0.01823395645868293
104,0.5870385371513029,0.0020967241076954644,0.021382474279519184
105,0.5867748335439023,0.0022247169730648534,0.02279656529119022
106,0.5866669757042653,0.0020427711838606117,0.02103161657169501
107,0.585389939645158,0.001976048801654076,0.020440407743425287
108,0.5880056354112863,0.0020135100321775107,0.02092501006368656
109,0.5873839631391274,0.001783460645438547,0.018619875784957874
110,0.5861438906336613,0.0018759303137922533,0.019674923116559242
111,0.5864537144591985,0.0018872549589599294,0.01988346479095612
112,0.5884988496193866,0.0019795960387686677,0.02095007525980189
113,0.5848387877131567,0.0021788836962812505,0.02316185140045993
114,0.5860345670961574,0.0021313827373862625,0.022756940272101827
115,0.5843482414992093,0.002022240679037584,0.0216861153011496
116,0.5864880205485171,0.0019750663368126083,0.021272115457518642
117,0.5837265694602789,0.001971421907401926,0.021324188318131994
118,0.5890767708481608,0.0018583200816875561,0.020186523129761175
119,0.5884981146574324,0.001934932461833404,0.02110762118740396
120,0.5881448623765225,0.0019321439735301967,0.021165576773003066
121,0.5853754512824495,0.0019079986767255419,0.02098798544398096
122,0.586314780502929,0.0018916099760110426,0.0208935150887549
123,0.5845872170830065,0.0017972337428001164,0.019932286435075525
124,0.5851953363302396,0.0018301041039675676,0.020379176820679183
125,0.5846902209495832,0.001764132133122555,0.019723596854768707
126,0.5831752547103922,0.0018177110831403508,0.020403756303758867
127,0.5854419049896058,0.0018719655822809003,0.02109598072946651
128,0.5843556820262485,0.0017155747244089277,0.019409512340188725
129,0.5856143578864692,0.0017554048211416097,0.019937566178078247
130,0.5797672006425135,0.0018167959701630106,0.020714661175990114
131,0.5785598739276281,0.0015742459963935232,0.018018068983331588
132,0.5788017815032338,0.0012466188334908904,0.014322559970685158
133,0.5792913801776683,0.0013200321951496441,0.015223353917543968
134,0.5787225420589166,0.0014184647036042627,0.016419916061287624
135,0.57934027948193,0.0012390615274741473,0.014396593982501088
136,0.5817795835086954,0.0014621875555295121,0.017051890595068054
137,0.580239087584734,0.0013693471756803743,0.016027797764930247
138,0.5818536757422684,0.0013574784733446164,0.015946761338026482
139,0.5775814521232997,0.0016785340406492834,0.019789624480039004
140,0.5765564258461644,0.0016004104283637434,0.01893631155980908
141,0.5760988616323115,0.001672708322059454,0.01986231082796915
142,0.5760141539796477,0.001511162281013143,0.018007576861340118
143,0.5756532238791856,0.0014279121855981162,0.017075346233634072
144,0.5769700438346695,0.0014107647236829036,0.016929176684194844
145,0.5762076884198963,0.0015405747483795585,0.018550976538311597
